"age","sexe","filiere","domicile","revenus","situation","etudes","fruits","malbouffe","exercice","imc"
25,"Femme","Scientifique","SeulAppartement","Famille","Correcte","Autre",4,9.8,8,26.5
.,"Femme","Litteraire",.,"Remuneration",.,.,.,13.8,8,.
25,"Femme","Scientifique","Familial","Famille","Difficile","Autre",5,8.5,9,25.9
25,"Homme","Scientifique","Collocation","Remuneration","Difficile","Autre",2,13.4,10,32
25,"Femme","Scientifique","Collocation","Multi-sources","Correcte","Autre",4,10.3,10,27.5
.,"Femme","Scientifique",.,"Multi-sources",.,.,.,7.9,10,.
25,"Femme","Scientifique","Familial","Multi-sources","Correcte","Autre",5,7.7,10,22.6
.,"Femme","Scientifique",.,"Remuneration",.,.,.,12.4,10,.
25,"Homme","Scientifique","Familial","Famille","Correcte","Au moins 1 etudes sup",6,7.1,11,25.7
25,"Femme","Scientifique","Collocation","Famille","Correcte","Au moins 1 etudes sup",4,9.7,11,26.4
25,"Homme","SciencePo","SeulAppartement","Remuneration","Correcte","Au moins 1 etudes sup",4,10.7,11,31.2
.,"Femme","Litteraire",.,"Famille",.,.,.,10.4,11,.
25,"Femme","Scientifique","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",4,9.4,12,32.6
25,"Femme","Litteraire","Collocation","Famille","Confortable","Autre",4,10,12,29.2
25,"Femme","Scientifique","Familial","Famille","Correcte","Autre",6,7,12,26.5
25,"Femme","Scientifique","Collocation","Multi-sources","Correcte","Autre",4,11.1,12,23.9
.,"Femme","Scientifique",.,"Multi-sources",.,.,.,6.5,12,.
.,"Femme","Litteraire",.,"Remuneration",.,.,.,11.5,12,.
25,"Femme","Litteraire","ResidenceU","Remuneration","Correcte","Autre",2,14.2,12,30.1
25,"Femme","Litteraire","Autre","Remuneration","Correcte","Au moins 1 etudes sup",4,10.4,13,28.1
25,"Homme","Litteraire","Collocation","Multi-sources","Correcte","Autre",2,13.8,13,29
25,"Femme","Autre","Autre","Remuneration","Correcte","Autre",4,9.7,13,21
25,"Femme","SciencePo","Collocation","Remuneration","Difficile","Autre",4,10.5,13,26.9
25,"Homme","Litteraire","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",3,12.5,14,31.7
25,"Homme","Autre","Familial","Multi-sources","Correcte","Autre",5,9.2,14,30.3
.,"Homme","Scientifique",.,"Remuneration",.,.,.,14.8,14,.
25,"Femme","Scientifique","Collocation","Famille","Difficile","Autre",3,12.9,14,23.1
25,"Femme","Autre","Familial","Multi-sources","Correcte","Autre",5,7.9,15,24.8
25,"Femme","Scientifique","Autre","Remuneration","Correcte","Autre",5,9.1,15,18.9
25,"Femme","Scientifique","ResidenceU","Remuneration","Difficile","Autre",4,11,15,25.6
25,"Homme","Litteraire","Familial","Multi-sources","Confortable","Autre",4,9.3,16,26.7
25,"Homme","Scientifique","Collocation","Remuneration","Correcte","Autre",3,12,16,33.1
25,"Femme","Litteraire","SeulAppartement","Remuneration","Correcte","Autre",4,10.6,16,31.8
25,"Femme","Scientifique","Collocation","Remuneration","Correcte","Autre",4,9.8,17,26.1
.,"Femme","Litteraire",.,"Famille",.,.,.,13.2,17,.
25,"Femme","Autre","SeulAppartement","Famille","Correcte","Autre",4,10.2,18,33.4
25,"Homme","SciencePo","Familial","Multi-sources","Correcte","Autre",3,11.4,18,32.2
25,"Femme","Scientifique","SeulAppartement","Famille","Correcte","Autre",4,9.6,19,24.3
25,"Homme","Scientifique","Collocation","Multi-sources","Correcte","Autre",3,12.2,19,28.8
25,"Femme","Litteraire","Familial","Multi-sources","Correcte","Autre",6,7,19,25.4
25,"Femme","Litteraire","Collocation","Remuneration","Correcte","Autre",4,10,19,24.7
25,"Femme","Scientifique","Collocation","Remuneration","Correcte","Autre",4,10.7,19,26.7
.,"Femme","Scientifique",.,"Remuneration",.,.,.,10.8,19,.
25,"Femme","SciencePo","SeulAppartement","Remuneration","Correcte","Autre",3,11.4,20,26
.,"Femme","Scientifique",.,"Remuneration",.,.,.,12.2,20,.
.,"Homme","Litteraire",.,"Famille",.,.,.,9.6,21,.
25,"Femme","Autre","Collocation","Remuneration","Correcte","Autre",4,10.9,21,29.6
.,"Femme","Litteraire",.,"Famille",.,.,.,10.1,22,.
25,"Femme","Autre","Collocation","Multi-sources","Correcte","Autre",4,9.7,22,28.8
.,"Femme","Scientifique",.,"Multi-sources",.,.,.,9.4,22,.
25,"Femme","Scientifique","Familial","Multi-sources","Correcte","Autre",6,7.1,23,26.8
25,"Femme","Scientifique","Autre","Remuneration","Difficile","Autre",4,10.6,24,28.5
.,"Femme","Scientifique",.,"Famille",.,.,.,9.2,25,.
25,"Femme","Scientifique","SeulAppartement","Famille","Correcte","Autre",5,9.1,25,28.5
25,"Femme","Litteraire","Collocation","Multi-sources","Correcte","Autre",4,9.4,25,21.7
.,"Homme","Scientifique",.,"Famille",.,.,.,7.4,26,.
25,"Femme","Scientifique","SeulAppartement","Multi-sources","Confortable","Au moins 1 etudes sup",5,8.7,26,30.8
25,"Femme","Litteraire","Collocation","Famille","Correcte","Autre",4,10.7,26,28
25,"Femme","Scientifique","Familial","Famille","Correcte","Autre",6,7.2,26,21.8
25,"Homme","Scientifique","SeulAppartement","Famille","Correcte","Autre",2,13.4,26,36.2
25,"Homme","Litteraire","SeulAppartement","Multi-sources","Correcte","Autre",3,12.2,26,31.8
25,"Femme","Scientifique","ResidenceU","Remuneration","Difficile","Au moins 1 etudes sup",2,13.5,26,29.6
25,"Femme","Scientifique","ResidenceU","Remuneration","Difficile","Autre",3,13.1,26,30.6
25,"Femme","Litteraire","SeulAppartement","Multi-sources","Correcte","Autre",4,10.7,27,27.5
25,"Femme","Litteraire","Familial","Multi-sources","Correcte","Autre",5,7.8,28,28.5
25,"Femme","Scientifique","Collocation","Remuneration","Difficile","Au moins 1 etudes sup",5,9,28,24
25,"Homme","Litteraire","Familial","Famille","Confortable","Au moins 1 etudes sup",5,8.5,30,29.5
25,"Femme","Scientifique","SeulAppartement","Famille","Correcte","Autre",6,6.8,30,26.5
25,"Femme","Litteraire","SeulAppartement","Famille","Correcte","Autre",4,11.2,31,28.6
.,"Femme","Autre",.,"Multi-sources",.,.,.,13.4,33,.
25,"Femme","SciencePo","ResidenceU","Remuneration","Correcte","Autre",4,10.9,33,24.6
25,"Homme","Scientifique","ResidenceU","Remuneration","Correcte","Autre",2,14.1,33,28.6
25,"Femme","Scientifique","SeulAppartement","Remuneration","Difficile","Autre",4,9.6,33,30.8
25,"Femme","Scientifique","Collocation","Famille","Confortable","Autre",5,8,34,27.6
25,"Femme","Autre","Collocation","Famille","Correcte","Autre",5,9,34,30.4
25,"Femme","Scientifique","SeulAppartement","Multi-sources","Correcte","Autre",5,7.8,35,25.6
25,"Femme","SciencePo","SeulAppartement","Remuneration","Difficile","Autre",5,9,35,21
25,"Homme","Litteraire","SeulAppartement","Multi-sources","Correcte","Autre",3,12.6,36,31.6
25,"Femme","Litteraire","SeulAppartement","Famille","Correcte","Autre",4,10.5,37,25.8
25,"Femme","Scientifique","Collocation","Remuneration","Correcte","Autre",5,9.1,37,25.2
25,"Femme","Scientifique","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",5,8.8,38,29.7
25,"Homme","SciencePo","SeulAppartement","Famille","Correcte","Autre",3,12,38,25
.,"Femme","Litteraire",.,"Famille",.,.,.,11.4,38,.
25,"Femme","Scientifique","Familial","Famille","Confortable","Au moins 1 etudes sup",6,6,39,22.2
25,"Femme","Scientifique","Familial","Famille","Confortable","Au moins 1 etudes sup",7,4.9,39,25.2
25,"Homme","Scientifique","ResidenceU","Remuneration","Correcte","Autre",2,13.7,39,30.5
25,"Femme","Litteraire","SeulAppartement","Remuneration","Correcte","Autre",4,11.2,39,28.4
25,"Homme","Scientifique","ResidenceU","Remuneration","Correcte","Au moins 1 etudes sup",3,11.9,40,28.7
25,"Femme","Litteraire","Collocation","Remuneration","Correcte","Autre",4,10.7,40,26.3
25,"Femme","Scientifique","ResidenceU","Remuneration","Difficile","Autre",3,12.8,40,26.4
.,"Homme","Autre",.,"Famille",.,.,.,13,41,.
25,"Homme","Scientifique","Familial","Famille","Confortable","Au moins 1 etudes sup",5,8.5,41,24.7
25,"Femme","Scientifique","Collocation","Famille","Correcte","Autre",4,9.7,41,29.1
25,"Femme","Litteraire","ResidenceU","Multi-sources","Correcte","Autre",2,13.5,41,28.4
25,"Femme","Scientifique","SeulAppartement","Remuneration","Correcte","Autre",5,9.2,41,26.6
.,"Femme","Scientifique",.,"Multi-sources",.,.,.,7.4,42,.
25,"Femme","SciencePo","SeulAppartement","Multi-sources","Correcte","Autre",4,10.9,42,25.2
25,"Femme","Litteraire","SeulAppartement","Famille","Correcte","Autre",4,9.5,43,21.8
.,"Femme","Litteraire",.,"Famille",.,.,.,9,44,.
.,"Femme","Litteraire",.,"Multi-sources",.,.,.,9.1,44,.
25,"Femme","Scientifique","Collocation","Famille","Correcte","Au moins 1 etudes sup",5,8.6,44,28.9
25,"Femme","Litteraire","Familial","Multi-sources","Correcte","Au moins 1 etudes sup",6,6.1,44,23.7
25,"Femme","SciencePo","Familial","Multi-sources","Correcte","Autre",6,6.8,44,30.9
25,"Femme","Scientifique","SeulAppartement","Multi-sources","Correcte","Autre",4,9.5,44,23
25,"Femme","Autre","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",6,7.3,45,31
25,"Femme","Scientifique","SeulAppartement","Famille","Confortable","Autre",4,10.7,45,25.9
25,"Homme","Scientifique","Collocation","Multi-sources","Correcte","Autre",3,12.8,45,29.2
25,"Homme","SciencePo","SeulAppartement","Remuneration","Confortable","Autre",3,13,46,22.4
25,"Femme","Autre","SeulAppartement","Famille","Correcte","Au moins 1 etudes sup",5,9.1,46,22.3
25,"Femme","Scientifique","SeulAppartement","Multi-sources","Confortable","Au moins 1 etudes sup",3,11.5,47,28.7
25,"Homme","Scientifique","Familial","Multi-sources","Confortable","Au moins 1 etudes sup",5,7.4,48,32.1
.,"Femme","Litteraire",.,"Remuneration",.,.,.,10.1,48,.
25,"Femme","Litteraire","Familial","Famille","Correcte","Autre",5,8.3,49,24.4
25,"Homme","Autre","Autre","Multi-sources","Correcte","Au moins 1 etudes sup",4,11.2,50,30.7
25,"Femme","Scientifique","Familial","Multi-sources","Correcte","Au moins 1 etudes sup",6,6.5,50,24.8
25,"Femme","Litteraire","SeulAppartement","Famille","Correcte","Autre",4,10.4,50,30.5
25,"Femme","Litteraire","Familial","Multi-sources","Correcte","Autre",5,9.1,50,25.7
25,"Femme","Autre","ResidenceU","Remuneration","Difficile","Autre",3,12.2,50,23.1
25,"Femme","Litteraire","ResidenceU","Remuneration","Difficile","Autre",2,14.7,50,30
25,"Femme","Scientifique","SeulAppartement","Remuneration","Difficile","Autre",3,11.8,50,25.7
25,"Homme","Scientifique","Collocation","Remuneration","Correcte","Au moins 1 etudes sup",4,10.6,51,31.2
.,"Homme","Scientifique",.,"Famille",.,.,.,12.4,51,.
.,"Femme","Autre",.,"Famille",.,.,.,5.5,51,.
25,"Femme","SciencePo","Collocation","Remuneration","Correcte","Autre",5,9.2,51,24.9
25,"Homme","Scientifique","Familial","Multi-sources","Correcte","Au moins 1 etudes sup",5,9.1,52,28.8
25,"Femme","Litteraire","ResidenceU","Remuneration","Correcte","Autre",3,11.5,52,24.7
25,"Homme","Scientifique","Collocation","Remuneration","Difficile","Autre",3,12.5,52,30.4
25,"Femme","Litteraire","Familial","Famille","Confortable","Au moins 1 etudes sup",6,6.9,53,20.6
25,"Femme","Scientifique","ResidenceU","Remuneration","Correcte","Autre",3,11.6,53,30.6
.,"Femme","Autre",.,"Famille",.,.,.,9.4,54,.
25,"Homme","Scientifique","Collocation","Remuneration","Difficile","Autre",3,12.8,54,22.5
.,"Homme","SciencePo",.,"Multi-sources",.,.,.,11.3,55,.
25,"Femme","Litteraire","Collocation","Famille","Correcte","Autre",3,11.4,55,26.5
25,"Femme","Litteraire","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",4,11.3,56,21.1
25,"Femme","Scientifique","Familial","Famille","Confortable","Autre",5,8.1,56,27.6
25,"Femme","Scientifique","Autre","Famille","Correcte","Autre",5,9,57,23.6
25,"Femme","Litteraire","ResidenceU","Remuneration","Difficile","Autre",2,14.5,57,27.7
.,"Homme","Scientifique",.,"Multi-sources",.,.,.,9.5,58,.
25,"Femme","Scientifique","SeulAppartement","Multi-sources","Correcte","Au moins 1 etudes sup",5,8.9,58,26.4
25,"Homme","SciencePo","Familial","Famille","Correcte","Autre",4,9.9,58,29.2
25,"Femme","Scientifique","SeulAppartement","Famille","Correcte","Autre",4,9.6,58,27
25,"Femme","Scientifique","Collocation","Remuneration","Correcte","Autre",4,10.8,58,26.4
25,"Femme","Litteraire","Collocation","Remuneration","Difficile","Autre",4,10.8,58,29
25,"Femme","Scientifique","SeulAppartement","Remuneration","Difficile","Autre",3,11.4,58,20.4
.,"Homme","Autre",.,"Multi-sources",.,.,.,13.7,59,.
25,"Femme","Litteraire","ResidenceU","Remuneration","Correcte","Autre",2,14.6,59,23.9
25,"Homme","Scientifique","SeulAppartement","Remuneration","Difficile","Autre",4,10.5,59,23.6
25,"Homme","Autre","Familial","Famille","Confortable","Au moins 1 etudes sup",5,7.5,60,31.5
25,"Femme","Scientifique","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",5,7.4,60,26.6
25,"Femme","Scientifique","Collocation","Multi-sources","Correcte","Autre",4,10.5,60,27
25,"Homme","Litteraire","Collocation","Famille","Correcte","Autre",3,12.4,61,31
25,"Homme","Litteraire","SeulAppartement","Multi-sources","Correcte","Autre",2,13.4,63,29.5
25,"Femme","Scientifique","Collocation","Remuneration","Difficile","Autre",4,10.7,63,27.8
25,"Femme","Scientifique","ResidenceU","Multi-sources","Correcte","Autre",3,12.2,64,29.3
25,"Femme","Scientifique","Collocation","Remuneration","Correcte","Autre",4,10.7,64,15.1
25,"Femme","Litteraire","Collocation","Remuneration","Correcte","Autre",4,10.5,64,26.1
25,"Femme","Scientifique","SeulAppartement","Remuneration","Difficile","Autre",4,10.6,64,29.6
25,"Femme","Litteraire","Familial","Multi-sources","Correcte","Autre",5,7.5,65,24.8
25,"Homme","Scientifique","Familial","Famille","Confortable","Autre",4,10.4,66,31.5
25,"Femme","Scientifique","Familial","Famille","Confortable","Au moins 1 etudes sup",7,4.4,67,25.7
25,"Femme","Scientifique","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",4,9.6,67,26.3
25,"Femme","Scientifique","SeulAppartement","Famille","Confortable","Autre",4,9.4,67,26.9
25,"Homme","Litteraire","SeulAppartement","Famille","Correcte","Autre",3,12.3,67,28
25,"Femme","Litteraire","Collocation","Multi-sources","Correcte","Autre",4,10.6,67,23.4
25,"Homme","SciencePo","ResidenceU","Multi-sources","Correcte","Autre",2,13.8,67,31
25,"Homme","Litteraire","ResidenceU","Multi-sources","Difficile","Autre",1,15.6,67,25.9
25,"Homme","Litteraire","Collocation","Famille","Confortable","Au moins 1 etudes sup",3,11.5,69,32.4
25,"Femme","Autre","Collocation","Multi-sources","Correcte","Autre",4,9.5,69,31
25,"Femme","Litteraire","Autre","Remuneration","Correcte","Autre",3,12.5,69,28.2
25,"Femme","SciencePo","SeulAppartement","Multi-sources","Correcte","Autre",4,9.7,70,30.9
25,"Homme","Litteraire","Collocation","Famille","Confortable","Au moins 1 etudes sup",3,11.6,71,29.3
25,"Femme","Litteraire","SeulAppartement","Remuneration","Correcte","Au moins 1 etudes sup",4,9.3,71,28.8
.,"Homme","Litteraire",.,"Multi-sources",.,.,.,12.1,71,.
25,"Homme","Litteraire","Collocation","Famille","Confortable","Au moins 1 etudes sup",3,12.2,72,19.4
25,"Femme","SciencePo","Collocation","Remuneration","Correcte","Au moins 1 etudes sup",5,7.5,73,24.9
25,"Femme","Scientifique","Collocation","Remuneration","Correcte","Au moins 1 etudes sup",6,7.3,73,27.8
25,"Femme","Scientifique","SeulAppartement","Remuneration","Difficile","Autre",3,11.7,73,26.2
25,"Femme","Scientifique","Collocation","Famille","Confortable","Au moins 1 etudes sup",5,7.6,74,25.4
25,"Femme","Scientifique","Autre","Famille","Confortable","Au moins 1 etudes sup",5,8.2,75,25.5
25,"Femme","Scientifique","SeulAppartement","Famille","Correcte","Au moins 1 etudes sup",4,10.1,75,28.4
25,"Femme","Scientifique","Collocation","Remuneration","Difficile","Autre",4,10.6,75,27.5
25,"Femme","Litteraire","Collocation","Famille","Correcte","Autre",4,10.8,76,27.9
25,"Homme","Litteraire","SeulAppartement","Remuneration","Correcte","Autre",2,14.2,76,32.5
25,"Femme","Scientifique","Collocation","Remuneration","Difficile","Autre",5,8.8,77,19.9
25,"Femme","Litteraire","SeulAppartement","Remuneration","Difficile","Autre",3,12.9,77,25.3
25,"Femme","Litteraire","Familial","Multi-sources","Correcte","Autre",5,8.2,78,25.8
25,"Homme","Scientifique","SeulAppartement","Multi-sources","Correcte","Autre",3,13.1,78,25
.,"Homme","Litteraire",.,"Remuneration",.,.,.,12.7,78,.
25,"Femme","Scientifique","Familial","Famille","Difficile","Autre",4,9.4,78,25
25,"Femme","Litteraire","SeulAppartement","Remuneration","Correcte","Au moins 1 etudes sup",4,9.7,79,29.4
.,"Femme","Scientifique",.,"Remuneration",.,.,.,10.4,79,.
25,"Homme","Scientifique","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",3,11.5,80,33.6
25,"Femme","Scientifique","SeulAppartement","Famille","Correcte","Autre",4,10,80,25
25,"Homme","Litteraire","Collocation","Remuneration","Difficile","Autre",2,14.1,80,28.5
25,"Femme","SciencePo","SeulAppartement","Remuneration","Correcte","Autre",4,9.8,81,21.8
25,"Femme","Litteraire","SeulAppartement","Remuneration","Correcte","Autre",3,11.9,81,23.6
25,"Homme","Scientifique","SeulAppartement","Remuneration","Correcte","Autre",4,11,81,32.6
25,"Homme","Scientifique","Autre","Famille","Correcte","Autre",3,12.1,82,28.5
25,"Homme","SciencePo","ResidenceU","Multi-sources","Correcte","Autre",2,13.6,82,25.3
25,"Femme","Litteraire","Autre","Remuneration","Correcte","Autre",3,12.9,82,25.8
.,"Femme","Scientifique",.,"Famille",.,.,.,8.2,83,.
25,"Homme","Scientifique","Collocation","Multi-sources","Correcte","Au moins 1 etudes sup",4,10.9,83,34.5
25,"Homme","Autre","Familial","Multi-sources","Correcte","Au moins 1 etudes sup",5,8.5,84,26.3
25,"Homme","Scientifique","SeulAppartement","Remuneration","Correcte","Autre",3,11.4,84,26.6
.,"Homme","Scientifique",.,"Remuneration",.,.,.,13.1,84,.
25,"Femme","Scientifique","Collocation","Remuneration","Correcte","Autre",5,9.1,85,20.6
25,"Femme","Scientifique","Collocation","Remuneration","Correcte","Autre",4,10,85,27.6
25,"Femme","Scientifique","Familial","Famille","Confortable","Au moins 1 etudes sup",6,6.1,86,26.5
25,"Femme","Litteraire","Collocation","Famille","Correcte","Au moins 1 etudes sup",4,9.8,86,28.7
25,"Homme","Litteraire","Collocation","Remuneration","Confortable","Au moins 1 etudes sup",3,12.1,87,34.2
25,"Femme","Litteraire","Collocation","Remuneration","Difficile","Autre",4,11,87,28.1
25,"Homme","SciencePo","Collocation","Remuneration","Difficile","Autre",3,12.1,87,31.8
25,"Femme","Litteraire","Collocation","Famille","Confortable","Au moins 1 etudes sup",5,9.1,88,29.8
25,"Femme","Litteraire","ResidenceU","Multi-sources","Correcte","Autre",3,12.7,88,26.1
25,"Homme","SciencePo","Collocation","Remuneration","Difficile","Autre",4,11.1,88,31
25,"Femme","Scientifique","ResidenceU","Remuneration","Difficile","Autre",2,13.6,88,25.7
.,"Femme","Litteraire",.,"Famille",.,.,.,8.7,90,.
25,"Femme","Scientifique","Autre","Multi-sources","Correcte","Autre",5,9.1,90,23.7
25,"Femme","Litteraire","Collocation","Multi-sources","Correcte","Autre",3,12.7,90,28.8
25,"Femme","Litteraire","SeulAppartement","Famille","Correcte","Autre",3,11.8,93,23
25,"Femme","Litteraire","ResidenceU","Remuneration","Correcte","Autre",3,12.4,93,28.6
.,"Femme","Litteraire",.,"Famille",.,.,.,11.9,94,.
25,"Femme","Litteraire","Collocation","Multi-sources","Correcte","Autre",3,12.3,94,28.7
25,"Homme","Litteraire","Familial","Multi-sources","Correcte","Autre",5,7.9,94,33
.,"Femme","Scientifique",.,"Remuneration",.,.,.,9.9,94,.
.,"Femme","Scientifique",.,"Multi-sources",.,.,.,9.7,95,.
25,"Femme","Litteraire","Familial","Famille","Confortable","Autre",5,7.4,95,27.7
25,"Femme","Scientifique","ResidenceU","Remuneration","Correcte","Autre",3,12.5,95,26.7
25,"Homme","Scientifique","Collocation","Famille","Confortable","Au moins 1 etudes sup",3,11.7,96,34.4
25,"Femme","Scientifique","ResidenceU","Multi-sources","Correcte","Au moins 1 etudes sup",4,10.7,96,30.6
25,"Homme","Litteraire","Collocation","Famille","Correcte","Autre",3,11.6,96,29.3
25,"Homme","Litteraire","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",4,10,98,31.8
.,"Femme","Scientifique",.,"Famille",.,.,.,6.2,98,.
25,"Femme","Scientifique","Autre","Famille","Confortable","Autre",4,10.9,99,28.6
25,"Femme","Autre","ResidenceU","Multi-sources","Correcte","Au moins 1 etudes sup",3,12.2,99,27.2
25,"Homme","Autre","Familial","Famille","Correcte","Autre",4,10,99,26.5
25,"Femme","Scientifique","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",5,9.2,100,22.1
25,"Femme","Litteraire","Collocation","Remuneration","Difficile","Autre",4,11.3,100,23.6
25,"Femme","Autre","Collocation","Multi-sources","Correcte","Au moins 1 etudes sup",4,9.4,101,30.6
25,"Femme","Scientifique","ResidenceU","Multi-sources","Correcte","Autre",3,13.1,101,26
25,"Femme","Litteraire","Familial","Multi-sources","Difficile","Autre",4,10.4,101,24.2
25,"Femme","Litteraire","Autre","Remuneration","Difficile","Autre",3,11.7,101,24.8
25,"Femme","Scientifique","SeulAppartement","Remuneration","Difficile","Autre",4,10.3,101,26.8
25,"Femme","Litteraire","SeulAppartement","Multi-sources","Correcte","Autre",3,12.8,102,25.7
25,"Homme","Litteraire","Collocation","Remuneration","Difficile","Autre",2,13.9,102,28.9
25,"Homme","Scientifique","Autre","Remuneration","Correcte","Au moins 1 etudes sup",5,9.2,103,25.9
25,"Femme","Litteraire","Collocation","Remuneration","Correcte","Autre",3,12.3,104,21.3
25,"Homme","Scientifique","Collocation","Famille","Confortable","Au moins 1 etudes sup",4,9.6,105,25.6
.,"Homme","Autre",.,"Multi-sources",.,.,.,11.7,106,.
.,"Femme","Scientifique",.,"Remuneration",.,.,.,12.2,106,.
25,"Homme","Scientifique","ResidenceU","Remuneration","Difficile","Autre",3,13.2,106,30.2
25,"Femme","Litteraire","ResidenceU","Multi-sources","Correcte","Autre",3,11.9,107,22.4
.,"Femme","Scientifique",.,"Remuneration",.,.,.,9.2,107,.
25,"Femme","SciencePo","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",5,8.8,108,29.6
.,"Femme","Autre",.,"Remuneration",.,.,.,11.1,108,.
.,"Femme","Scientifique",.,"Remuneration",.,.,.,12.7,108,.
25,"Homme","Litteraire","SeulAppartement","Remuneration","Difficile","Autre",3,12.9,108,25.1
25,"Femme","Scientifique","Familial","Famille","Confortable","Au moins 1 etudes sup",6,6.6,109,30.4
25,"Femme","Scientifique","Collocation","Remuneration","Correcte","Autre",6,6.9,109,35.9
.,"Femme","Scientifique",.,"Remuneration",.,.,.,11.9,109,.
.,"Homme","Litteraire",.,"Remuneration",.,.,.,13,110,.
25,"Femme","Scientifique","Collocation","Multi-sources","Correcte","Autre",5,8.8,111,27.4
.,"Homme","Autre",.,"Famille",.,.,.,11.8,113,.
25,"Homme","Litteraire","Autre","Multi-sources","Correcte","Autre",2,14.6,113,27.9
25,"Femme","Scientifique","Familial","Famille","Confortable","Au moins 1 etudes sup",6,5.8,114,22
25,"Femme","Scientifique","Familial","Multi-sources","Confortable","Au moins 1 etudes sup",6,6.1,114,28.1
25,"Homme","Litteraire","SeulAppartement","Multi-sources","Correcte","Autre",4,11.2,114,28.8
25,"Homme","Scientifique","SeulAppartement","Multi-sources","Correcte","Autre",3,12.5,115,29.9
25,"Femme","Scientifique","ResidenceU","Remuneration","Correcte","Autre",3,11.8,115,21.7
25,"Homme","Scientifique","ResidenceU","Multi-sources","Correcte","Autre",3,12,116,21.2
25,"Homme","Scientifique","Collocation","Remuneration","Difficile","Autre",2,13.7,116,32.8
.,"Homme","Scientifique",.,"Famille",.,.,.,5.9,117,.
25,"Femme","Scientifique","Collocation","Famille","Confortable","Autre",4,9.8,117,29.1
25,"Femme","Scientifique","ResidenceU","Remuneration","Correcte","Autre",3,12.6,117,27.8
25,"Femme","Litteraire","Familial","Famille","Confortable","Au moins 1 etudes sup",6,6.2,118,27.1
.,"Homme","SciencePo",.,"Famille",.,.,.,7.5,118,.
.,"Femme","Scientifique",.,"Multi-sources",.,.,.,9.9,118,.
25,"Homme","Scientifique","ResidenceU","Multi-sources","Correcte","Autre",2,13.3,118,34.2
.,"Femme","Litteraire",.,"Famille",.,.,.,5.9,119,.
25,"Femme","Scientifique","SeulAppartement","Famille","Confortable","Autre",4,10.3,120,27.6
.,"Femme","SciencePo",.,"Famille",.,.,.,5.1,121,.
25,"Homme","Litteraire","Collocation","Famille","Confortable","Au moins 1 etudes sup",4,10.8,125,27.4
25,"Homme","Litteraire","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",4,10.6,126,29
25,"Femme","Litteraire","Familial","Multi-sources","Correcte","Autre",5,7.4,126,22.5
.,"Homme","Litteraire",.,"Multi-sources",.,.,.,14.7,126,.
25,"Femme","Litteraire","SeulAppartement","Famille","Confortable","Autre",4,10.2,127,23.8
25,"Femme","Litteraire","Familial","Famille","Correcte","Autre",5,7.8,129,28.9
25,"Femme","Scientifique","SeulAppartement","Remuneration","Difficile","Autre",3,11.5,129,22.9
25,"Femme","Scientifique","Autre","Famille","Confortable","Au moins 1 etudes sup",5,7.9,130,28
25,"Femme","Scientifique","ResidenceU","Remuneration","Difficile","Autre",3,12.9,132,24.4
.,"Femme","Scientifique",.,"Multi-sources",.,.,.,10.1,134,.
.,"Femme","SciencePo",.,"Famille",.,.,.,5.8,135,.
25,"Femme","Litteraire","SeulAppartement","Famille","Confortable","Autre",3,11.5,137,34.4
25,"Homme","Scientifique","SeulAppartement","Famille","Correcte","Autre",3,12.3,137,28.2
25,"Femme","Autre","Familial","Multi-sources","Correcte","Autre",5,8.3,137,21.9
25,"Femme","Scientifique","Autre","Remuneration","Difficile","Autre",3,11.4,137,29.9
25,"Femme","Scientifique","Familial","Multi-sources","Correcte","Au moins 1 etudes sup",6,5.4,138,19.9
25,"Femme","Scientifique","Familial","Multi-sources","Correcte","Au moins 1 etudes sup",6,6.4,138,26.4
.,"Femme","Litteraire",.,"Multi-sources",.,.,.,7.5,138,.
25,"Homme","SciencePo","Familial","Famille","Correcte","Autre",3,11.4,139,27.6
25,"Homme","SciencePo","SeulAppartement","Famille","Correcte","Autre",3,12.1,140,34.1
25,"Femme","Scientifique","Autre","Multi-sources","Confortable","Au moins 1 etudes sup",5,8.6,141,20.1
25,"Femme","Scientifique","Collocation","Famille","Correcte","Au moins 1 etudes sup",5,7.7,141,25
25,"Femme","Scientifique","SeulAppartement","Remuneration","Correcte","Autre",5,7.9,141,20.3
25,"Femme","Litteraire","Collocation","Famille","Confortable","Au moins 1 etudes sup",5,8.9,142,27.7
25,"Femme","Litteraire","Familial","Multi-sources","Correcte","Au moins 1 etudes sup",5,7.4,142,27.2
.,"Femme","Scientifique",.,"Remuneration",.,.,.,12.1,142,.
.,"Homme","Litteraire",.,"Famille",.,.,.,12.7,143,.
