age;sexe;filiere;domicile;revenus;situation;etudes;fruits;malbouffe;exercice;imc
25;F;Scientifique;SeulAppartement;Remuneration;Difficile;Autre;3;11,4;5;26,1
25;F;Autre;Collocation;Famille;Correcte;Autre;5;8,8;6;26,5
25;F;Scientifique;Familial;Famille;Correcte;Autre;6;7,2;6;28,7
25;F;Litteraire;Autre;Multi-sources;Correcte;Autre;4;9,7;6;22,0
25;F;Scientifique;SeulAppartement;Famille;Confortable;Autre;4;10,1;7;28,1
25;G;Scientifique;SeulAppartement;Remuneration;Correcte;Autre;4;11,0;7;29,3
25;F;Litteraire;Collocation;Remuneration;Correcte;Au moins 1 etudes sup;5;8,5;8;18,4
25;F;Scientifique;ResidenceU;Remuneration;Correcte;Au moins 1 etudes sup;3;11,4;8;28,5
25;F;Litteraire;Collocation;Famille;Correcte;Autre;4;10,9;8;30,4
25;F;Scientifique;SeulAppartement;Famille;Correcte;Autre;4;9,8;8;26,5
25;F;Litteraire;ResidenceU;Remuneration;Difficile;Autre;2;13,8;8;29,0
25;F;Scientifique;Familial;Famille;Difficile;Autre;5;8,5;9;25,9
25;G;Scientifique;Collocation;Remuneration;Difficile;Autre;2;13,4;10;32,0
25;F;Scientifique;Collocation;Multi-sources;Correcte;Autre;4;10,3;10;27,5
25;F;Scientifique;Collocation;Multi-sources;Correcte;Autre;5;7,9;10;34,7
25;F;Scientifique;Familial;Multi-sources;Correcte;Autre;5;7,7;10;22,6
25;F;Scientifique;ResidenceU;Remuneration;Correcte;Autre;3;12,4;10;31,0
25;G;Scientifique;Familial;Famille;Correcte;Au moins 1 etudes sup;6;7,1;11;25,7
25;F;Scientifique;Collocation;Famille;Correcte;Au moins 1 etudes sup;4;9,7;11;26,4
25;G;SciencePo;SeulAppartement;Remuneration;Correcte;Au moins 1 etudes sup;4;10,7;11;31,2
25;F;Litteraire;SeulAppartement;Famille;Correcte;Autre;4;10,4;11;24,5
25;F;Scientifique;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;4;9,4;12;32,6
25;F;Litteraire;Collocation;Famille;Confortable;Autre;4;10,0;12;29,2
25;F;Scientifique;Familial;Famille;Correcte;Autre;6;7,0;12;26,5
25;F;Scientifique;Collocation;Multi-sources;Correcte;Autre;4;11,1;12;23,9
25;F;Scientifique;Familial;Multi-sources;Correcte;Autre;6;6,5;12;20,8
25;F;Litteraire;Autre;Remuneration;Correcte;Autre;3;11,5;12;28,8
25;F;Litteraire;ResidenceU;Remuneration;Correcte;Autre;2;14,2;12;30,1
25;F;Litteraire;Autre;Remuneration;Correcte;Au moins 1 etudes sup;4;10,4;13;28,1
25;G;Litteraire;Collocation;Multi-sources;Correcte;Autre;2;13,8;13;29,0
25;F;Autre;Autre;Remuneration;Correcte;Autre;4;9,7;13;21,0
25;F;SciencePo;Collocation;Remuneration;Difficile;Autre;4;10,5;13;26,9
25;G;Litteraire;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;3;12,5;14;31,7
25;G;Autre;Familial;Multi-sources;Correcte;Autre;5;9,2;14;30,3
25;G;Scientifique;ResidenceU;Remuneration;Correcte;Autre;2;14,8;14;28,4
25;F;Scientifique;Collocation;Famille;Difficile;Autre;3;12,9;14;23,1
25;F;Autre;Familial;Multi-sources;Correcte;Autre;5;7,9;15;24,8
25;F;Scientifique;Autre;Remuneration;Correcte;Autre;5;9,1;15;18,9
25;F;Scientifique;ResidenceU;Remuneration;Difficile;Autre;4;11,0;15;25,6
25;G;Litteraire;Familial;Multi-sources;Confortable;Autre;4;9,3;16;26,7
25;G;Scientifique;Collocation;Remuneration;Correcte;Autre;3;12,0;16;33,1
25;F;Litteraire;SeulAppartement;Remuneration;Correcte;Autre;4;10,6;16;31,8
25;F;Scientifique;Collocation;Remuneration;Correcte;Autre;4;9,8;17;26,1
25;F;Litteraire;SeulAppartement;Famille;Difficile;Autre;3;13,2;17;29,9
25;F;Autre;SeulAppartement;Famille;Correcte;Autre;4;10,2;18;33,4
25;G;SciencePo;Familial;Multi-sources;Correcte;Autre;3;11,4;18;32,2
25;F;Scientifique;SeulAppartement;Famille;Correcte;Autre;4;9,6;19;24,3
25;G;Scientifique;Collocation;Multi-sources;Correcte;Autre;3;12,2;19;28,8
25;F;Litteraire;Familial;Multi-sources;Correcte;Autre;6;7,0;19;25,4
25;F;Litteraire;Collocation;Remuneration;Correcte;Autre;4;10,0;19;24,7
25;F;Scientifique;Collocation;Remuneration;Correcte;Autre;4;10,7;19;26,7
25;F;Scientifique;SeulAppartement;Remuneration;Correcte;Autre;4;10,8;19;29,5
25;F;SciencePo;SeulAppartement;Remuneration;Correcte;Autre;3;11,4;20;26,0
25;F;Scientifique;ResidenceU;Remuneration;Difficile;Autre;3;12,2;20;32,1
25;G;Litteraire;Familial;Famille;Confortable;Au moins 1 etudes sup;4;9,6;21;29,7
25;F;Autre;Collocation;Remuneration;Correcte;Autre;4;10,9;21;29,6
25;F;Litteraire;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;4;10,1;22;25,2
25;F;Autre;Collocation;Multi-sources;Correcte;Autre;4;9,7;22;28,8
25;F;Scientifique;SeulAppartement;Multi-sources;Correcte;Autre;4;9,4;22;28,8
25;F;Scientifique;Familial;Multi-sources;Correcte;Autre;6;7,1;23;26,8
25;F;Scientifique;Autre;Remuneration;Difficile;Autre;4;10,6;24;28,5
25;F;Scientifique;SeulAppartement;Famille;Correcte;Au moins 1 etudes sup;5;9,2;25;30,1
25;F;Scientifique;SeulAppartement;Famille;Correcte;Autre;5;9,1;25;28,5
25;F;Litteraire;Collocation;Multi-sources;Correcte;Autre;4;9,4;25;21,7
25;G;Scientifique;Familial;Famille;Confortable;Au moins 1 etudes sup;5;7,4;26;31,4
25;F;Scientifique;SeulAppartement;Multi-sources;Confortable;Au moins 1 etudes sup;5;8,7;26;30,8
25;F;Litteraire;Collocation;Famille;Correcte;Autre;4;10,7;26;28,0
25;F;Scientifique;Familial;Famille;Correcte;Autre;6;7,2;26;21,8
25;G;Scientifique;SeulAppartement;Famille;Correcte;Autre;2;13,4;26;36,2
25;G;Litteraire;SeulAppartement;Multi-sources;Correcte;Autre;3;12,2;26;31,8
25;F;Scientifique;ResidenceU;Remuneration;Difficile;Au moins 1 etudes sup;2;13,5;26;29,6
25;F;Scientifique;ResidenceU;Remuneration;Difficile;Autre;3;13,1;26;30,6
25;F;Litteraire;SeulAppartement;Multi-sources;Correcte;Autre;4;10,7;27;27,5
25;F;Litteraire;Familial;Multi-sources;Correcte;Autre;5;7,8;28;28,5
25;F;Scientifique;Collocation;Remuneration;Difficile;Au moins 1 etudes sup;5;9,0;28;24,0
25;G;Litteraire;Familial;Famille;Confortable;Au moins 1 etudes sup;5;8,5;30;29,5
25;F;Scientifique;SeulAppartement;Famille;Correcte;Autre;6;6,8;30;26,5
25;F;Litteraire;SeulAppartement;Famille;Correcte;Autre;4;11,2;31;28,6
25;F;Autre;ResidenceU;Multi-sources;Correcte;Autre;2;13,4;33;30,9
25;F;SciencePo;ResidenceU;Remuneration;Correcte;Autre;4;10,9;33;24,6
25;G;Scientifique;ResidenceU;Remuneration;Correcte;Autre;2;14,1;33;28,6
25;F;Scientifique;SeulAppartement;Remuneration;Difficile;Autre;4;9,6;33;30,8
25;F;Scientifique;Collocation;Famille;Confortable;Autre;5;8,0;34;27,6
25;F;Autre;Collocation;Famille;Correcte;Autre;5;9,0;34;30,4
25;F;Scientifique;SeulAppartement;Multi-sources;Correcte;Autre;5;7,8;35;25,6
25;F;SciencePo;SeulAppartement;Remuneration;Difficile;Autre;5;9,0;35;21,0
25;G;Litteraire;SeulAppartement;Multi-sources;Correcte;Autre;3;12,6;36;31,6
25;F;Litteraire;SeulAppartement;Famille;Correcte;Autre;4;10,5;37;25,8
25;F;Scientifique;Collocation;Remuneration;Correcte;Autre;5;9,1;37;25,2
25;F;Scientifique;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;5;8,8;38;29,7
25;G;SciencePo;SeulAppartement;Famille;Correcte;Autre;3;12,0;38;25,0
25;F;Litteraire;SeulAppartement;Famille;Correcte;Autre;3;11,4;38;26,1
25;F;Scientifique;Familial;Famille;Confortable;Au moins 1 etudes sup;6;6,0;39;22,2
25;F;Scientifique;Familial;Famille;Confortable;Au moins 1 etudes sup;7;4,9;39;25,2
25;G;Scientifique;ResidenceU;Remuneration;Correcte;Autre;2;13,7;39;30,5
25;F;Litteraire;SeulAppartement;Remuneration;Correcte;Autre;4;11,2;39;28,4
25;G;Scientifique;ResidenceU;Remuneration;Correcte;Au moins 1 etudes sup;3;11,9;40;28,7
25;F;Litteraire;Collocation;Remuneration;Correcte;Autre;4;10,7;40;26,3
25;F;Scientifique;ResidenceU;Remuneration;Difficile;Autre;3;12,8;40;26,4
25;G;Autre;Collocation;Famille;Confortable;Au moins 1 etudes sup;3;13,0;41;28,1
25;G;Scientifique;Familial;Famille;Confortable;Au moins 1 etudes sup;5;8,5;41;24,7
25;F;Scientifique;Collocation;Famille;Correcte;Autre;4;9,7;41;29,1
25;F;Litteraire;ResidenceU;Multi-sources;Correcte;Autre;2;13,5;41;28,4
25;F;Scientifique;SeulAppartement;Remuneration;Correcte;Autre;5;9,2;41;26,6
25;F;Scientifique;Familial;Multi-sources;Correcte;Autre;5;7,4;42;27,7
25;F;SciencePo;SeulAppartement;Multi-sources;Correcte;Autre;4;10,9;42;25,2
25;F;Litteraire;SeulAppartement;Famille;Correcte;Autre;4;9,5;43;21,8
25;F;Litteraire;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;5;9,0;44;16,8
25;F;Litteraire;SeulAppartement;Multi-sources;Confortable;Autre;5;9,1;44;26,2
25;F;Scientifique;Collocation;Famille;Correcte;Au moins 1 etudes sup;5;8,6;44;28,9
25;F;Litteraire;Familial;Multi-sources;Correcte;Au moins 1 etudes sup;6;6,1;44;23,7
25;F;SciencePo;Familial;Multi-sources;Correcte;Autre;6;6,8;44;30,9
25;F;Scientifique;SeulAppartement;Multi-sources;Correcte;Autre;4;9,5;44;23,0
25;F;Autre;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;6;7,3;45;31,0
25;F;Scientifique;SeulAppartement;Famille;Confortable;Autre;4;10,7;45;25,9
25;G;Scientifique;Collocation;Multi-sources;Correcte;Autre;3;12,8;45;29,2
25;G;SciencePo;SeulAppartement;Remuneration;Confortable;Autre;3;13,0;46;22,4
25;F;Autre;SeulAppartement;Famille;Correcte;Au moins 1 etudes sup;5;9,1;46;22,3
25;F;Scientifique;SeulAppartement;Multi-sources;Confortable;Au moins 1 etudes sup;3;11,5;47;28,7
25;G;Scientifique;Familial;Multi-sources;Confortable;Au moins 1 etudes sup;5;7,4;48;32,1
25;F;Litteraire;Collocation;Remuneration;Confortable;Au moins 1 etudes sup;4;10,1;48;25,7
25;F;Litteraire;Familial;Famille;Correcte;Autre;5;8,3;49;24,4
25;G;Autre;Autre;Multi-sources;Correcte;Au moins 1 etudes sup;4;11,2;50;30,7
25;F;Scientifique;Familial;Multi-sources;Correcte;Au moins 1 etudes sup;6;6,5;50;24,8
25;F;Litteraire;SeulAppartement;Famille;Correcte;Autre;4;10,4;50;30,5
25;F;Litteraire;Familial;Multi-sources;Correcte;Autre;5;9,1;50;25,7
25;F;Autre;ResidenceU;Remuneration;Difficile;Autre;3;12,2;50;23,1
25;F;Litteraire;ResidenceU;Remuneration;Difficile;Autre;2;14,7;50;30,0
25;F;Scientifique;SeulAppartement;Remuneration;Difficile;Autre;3;11,8;50;25,7
25;G;Scientifique;Collocation;Remuneration;Correcte;Au moins 1 etudes sup;4;10,6;51;31,2
25;G;Scientifique;Collocation;Famille;Correcte;Autre;3;12,4;51;32,3
25;F;Autre;Familial;Famille;Correcte;Autre;6;5,5;51;22,2
25;F;SciencePo;Collocation;Remuneration;Correcte;Autre;5;9,2;51;24,9
25;G;Scientifique;Familial;Multi-sources;Correcte;Au moins 1 etudes sup;5;9,1;52;28,8
25;F;Litteraire;ResidenceU;Remuneration;Correcte;Autre;3;11,5;52;24,7
25;G;Scientifique;Collocation;Remuneration;Difficile;Autre;3;12,5;52;30,4
25;F;Litteraire;Familial;Famille;Confortable;Au moins 1 etudes sup;6;6,9;53;20,6
25;F;Scientifique;ResidenceU;Remuneration;Correcte;Autre;3;11,6;53;30,6
25;F;Autre;Collocation;Famille;Correcte;Autre;4;9,4;54;24,6
25;G;Scientifique;Collocation;Remuneration;Difficile;Autre;3;12,8;54;22,5
25;G;SciencePo;Collocation;Multi-sources;Confortable;Au moins 1 etudes sup;4;11,3;55;30,5
25;F;Litteraire;Collocation;Famille;Correcte;Autre;3;11,4;55;26,5
25;F;Litteraire;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;4;11,3;56;21,1
25;F;Scientifique;Familial;Famille;Confortable;Autre;5;8,1;56;27,6
25;F;Scientifique;Autre;Famille;Correcte;Autre;5;9,0;57;23,6
25;F;Litteraire;ResidenceU;Remuneration;Difficile;Autre;2;14,5;57;27,7
25;G;Scientifique;Collocation;Multi-sources;Correcte;Au moins 1 etudes sup;4;9,5;58;25,9
25;F;Scientifique;SeulAppartement;Multi-sources;Correcte;Au moins 1 etudes sup;5;8,9;58;26,4
25;G;SciencePo;Familial;Famille;Correcte;Autre;4;9,9;58;29,2
25;F;Scientifique;SeulAppartement;Famille;Correcte;Autre;4;9,6;58;27,0
25;F;Scientifique;Collocation;Remuneration;Correcte;Autre;4;10,8;58;26,4
25;F;Litteraire;Collocation;Remuneration;Difficile;Autre;4;10,8;58;29,0
25;F;Scientifique;SeulAppartement;Remuneration;Difficile;Autre;3;11,4;58;20,4
25;G;Autre;SeulAppartement;Multi-sources;Correcte;Autre;2;13,7;59;30,7
25;F;Litteraire;ResidenceU;Remuneration;Correcte;Autre;2;14,6;59;23,9
25;G;Scientifique;SeulAppartement;Remuneration;Difficile;Autre;4;10,5;59;23,6
25;G;Autre;Familial;Famille;Confortable;Au moins 1 etudes sup;5;7,5;60;31,5
25;F;Scientifique;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;5;7,4;60;26,6
25;F;Scientifique;Collocation;Multi-sources;Correcte;Autre;4;10,5;60;27,0
25;G;Litteraire;Collocation;Famille;Correcte;Autre;3;12,4;61;31,0
25;G;Litteraire;SeulAppartement;Multi-sources;Correcte;Autre;2;13,4;63;29,5
25;F;Scientifique;Collocation;Remuneration;Difficile;Autre;4;10,7;63;27,8
25;F;Scientifique;ResidenceU;Multi-sources;Correcte;Autre;3;12,2;64;29,3
25;F;Scientifique;Collocation;Remuneration;Correcte;Autre;4;10,7;64;15,1
25;F;Litteraire;Collocation;Remuneration;Correcte;Autre;4;10,5;64;26,1
25;F;Scientifique;SeulAppartement;Remuneration;Difficile;Autre;4;10,6;64;29,6
25;F;Litteraire;Familial;Multi-sources;Correcte;Autre;5;7,5;65;24,8
25;G;Scientifique;Familial;Famille;Confortable;Autre;4;10,4;66;31,5
25;F;Scientifique;Familial;Famille;Confortable;Au moins 1 etudes sup;7;4,4;67;25,7
25;F;Scientifique;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;4;9,6;67;26,3
25;F;Scientifique;SeulAppartement;Famille;Confortable;Autre;4;9,4;67;26,9
25;G;Litteraire;SeulAppartement;Famille;Correcte;Autre;3;12,3;67;28,0
25;F;Litteraire;Collocation;Multi-sources;Correcte;Autre;4;10,6;67;23,4
25;G;SciencePo;ResidenceU;Multi-sources;Correcte;Autre;2;13,8;67;31,0
25;G;Litteraire;ResidenceU;Multi-sources;Difficile;Autre;1;15,6;67;25,9
25;G;Litteraire;Collocation;Famille;Confortable;Au moins 1 etudes sup;3;11,5;69;32,4
25;F;Autre;Collocation;Multi-sources;Correcte;Autre;4;9,5;69;31,0
25;F;Litteraire;Autre;Remuneration;Correcte;Autre;3;12,5;69;28,2
25;F;SciencePo;SeulAppartement;Multi-sources;Correcte;Autre;4;9,7;70;30,9
25;G;Litteraire;Collocation;Famille;Confortable;Au moins 1 etudes sup;3;11,6;71;29,3
25;F;Litteraire;SeulAppartement;Remuneration;Correcte;Au moins 1 etudes sup;4;9,3;71;28,8
25;G;Litteraire;SeulAppartement;Multi-sources;Correcte;Autre;3;12,1;71;32,8
25;G;Litteraire;Collocation;Famille;Confortable;Au moins 1 etudes sup;3;12,2;72;19,4
25;F;SciencePo;Collocation;Remuneration;Correcte;Au moins 1 etudes sup;5;7,5;73;24,9
25;F;Scientifique;Collocation;Remuneration;Correcte;Au moins 1 etudes sup;6;7,3;73;27,8
25;F;Scientifique;SeulAppartement;Remuneration;Difficile;Autre;3;11,7;73;26,2
25;F;Scientifique;Collocation;Famille;Confortable;Au moins 1 etudes sup;5;7,6;74;25,4
25;F;Scientifique;Autre;Famille;Confortable;Au moins 1 etudes sup;5;8,2;75;25,5
25;F;Scientifique;SeulAppartement;Famille;Correcte;Au moins 1 etudes sup;4;10,1;75;28,4
25;F;Scientifique;Collocation;Remuneration;Difficile;Autre;4;10,6;75;27,5
25;F;Litteraire;Collocation;Famille;Correcte;Autre;4;10,8;76;27,9
25;G;Litteraire;SeulAppartement;Remuneration;Correcte;Autre;2;14,2;76;32,5
25;F;Scientifique;Collocation;Remuneration;Difficile;Autre;5;8,8;77;19,9
25;F;Litteraire;SeulAppartement;Remuneration;Difficile;Autre;3;12,9;77;25,3
25;F;Litteraire;Familial;Multi-sources;Correcte;Autre;5;8,2;78;25,8
25;G;Scientifique;SeulAppartement;Multi-sources;Correcte;Autre;3;13,1;78;25,0
25;G;Litteraire;Collocation;Remuneration;Difficile;Au moins 1 etudes sup;3;12,7;78;32,6
25;F;Scientifique;Familial;Famille;Difficile;Autre;4;9,4;78;25,0
25;F;Litteraire;SeulAppartement;Remuneration;Correcte;Au moins 1 etudes sup;4;9,7;79;29,4
25;F;Scientifique;Collocation;Remuneration;Difficile;Au moins 1 etudes sup;4;10,4;79;23,5
25;G;Scientifique;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;3;11,5;80;33,6
25;F;Scientifique;SeulAppartement;Famille;Correcte;Autre;4;10,0;80;25,0
25;G;Litteraire;Collocation;Remuneration;Difficile;Autre;2;14,1;80;28,5
25;F;SciencePo;SeulAppartement;Remuneration;Correcte;Autre;4;9,8;81;21,8
25;F;Litteraire;SeulAppartement;Remuneration;Correcte;Autre;3;11,9;81;23,6
25;G;Scientifique;SeulAppartement;Remuneration;Correcte;Autre;4;11,0;81;32,6
25;G;Scientifique;Autre;Famille;Correcte;Autre;3;12,1;82;28,5
25;G;SciencePo;ResidenceU;Multi-sources;Correcte;Autre;2;13,6;82;25,3
25;F;Litteraire;Autre;Remuneration;Correcte;Autre;3;12,9;82;25,8
25;F;Scientifique;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;5;8,2;83;33,0
25;G;Scientifique;Collocation;Multi-sources;Correcte;Au moins 1 etudes sup;4;10,9;83;34,5
25;G;Autre;Familial;Multi-sources;Correcte;Au moins 1 etudes sup;5;8,5;84;26,3
25;G;Scientifique;SeulAppartement;Remuneration;Correcte;Autre;3;11,4;84;26,6
25;G;Scientifique;SeulAppartement;Remuneration;Difficile;Autre;3;13,1;84;29,9
25;F;Scientifique;Collocation;Remuneration;Correcte;Autre;5;9,1;85;20,6
25;F;Scientifique;Collocation;Remuneration;Correcte;Autre;4;10,0;85;27,6
25;F;Scientifique;Familial;Famille;Confortable;Au moins 1 etudes sup;6;6,1;86;26,5
25;F;Litteraire;Collocation;Famille;Correcte;Au moins 1 etudes sup;4;9,8;86;28,7
25;G;Litteraire;Collocation;Remuneration;Confortable;Au moins 1 etudes sup;3;12,1;87;34,2
25;F;Litteraire;Collocation;Remuneration;Difficile;Autre;4;11,0;87;28,1
25;G;SciencePo;Collocation;Remuneration;Difficile;Autre;3;12,1;87;31,8
25;F;Litteraire;Collocation;Famille;Confortable;Au moins 1 etudes sup;5;9,1;88;29,8
25;F;Litteraire;ResidenceU;Multi-sources;Correcte;Autre;3;12,7;88;26,1
25;G;SciencePo;Collocation;Remuneration;Difficile;Autre;4;11,1;88;31,0
25;F;Scientifique;ResidenceU;Remuneration;Difficile;Autre;2;13,6;88;25,7
25;F;Litteraire;SeulAppartement;Famille;Correcte;Au moins 1 etudes sup;5;8,7;90;29,1
25;F;Scientifique;Autre;Multi-sources;Correcte;Autre;5;9,1;90;23,7
25;F;Litteraire;Collocation;Multi-sources;Correcte;Autre;3;12,7;90;28,8
25;F;Litteraire;SeulAppartement;Famille;Correcte;Autre;3;11,8;93;23,0
25;F;Litteraire;ResidenceU;Remuneration;Correcte;Autre;3;12,4;93;28,6
25;F;Litteraire;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;3;11,9;94;27,8
25;F;Litteraire;Collocation;Multi-sources;Correcte;Autre;3;12,3;94;28,7
25;G;Litteraire;Familial;Multi-sources;Correcte;Autre;5;7,9;94;33,0
25;F;Scientifique;Autre;Remuneration;Difficile;Autre;4;9,9;94;20,2
25;F;Scientifique;Collocation;Multi-sources;Confortable;Au moins 1 etudes sup;4;9,7;95;21,8
25;F;Litteraire;Familial;Famille;Confortable;Autre;5;7,4;95;27,7
25;F;Scientifique;ResidenceU;Remuneration;Correcte;Autre;3;12,5;95;26,7
25;G;Scientifique;Collocation;Famille;Confortable;Au moins 1 etudes sup;3;11,7;96;34,4
25;F;Scientifique;ResidenceU;Multi-sources;Correcte;Au moins 1 etudes sup;4;10,7;96;30,6
25;G;Litteraire;Collocation;Famille;Correcte;Autre;3;11,6;96;29,3
25;G;Litteraire;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;4;10,0;98;31,8
25;F;Scientifique;Familial;Famille;Correcte;Autre;6;6,2;98;22,7
25;F;Scientifique;Autre;Famille;Confortable;Autre;4;10,9;99;28,6
25;F;Autre;ResidenceU;Multi-sources;Correcte;Au moins 1 etudes sup;3;12,2;99;27,2
25;G;Autre;Familial;Famille;Correcte;Autre;4;10,0;99;26,5
25;F;Scientifique;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;5;9,2;100;22,1
25;F;Litteraire;Collocation;Remuneration;Difficile;Autre;4;11,3;100;23,6
25;F;Autre;Collocation;Multi-sources;Correcte;Au moins 1 etudes sup;4;9,4;101;30,6
25;F;Scientifique;ResidenceU;Multi-sources;Correcte;Autre;3;13,1;101;26,0
25;F;Litteraire;Familial;Multi-sources;Difficile;Autre;4;10,4;101;24,2
25;F;Litteraire;Autre;Remuneration;Difficile;Autre;3;11,7;101;24,8
25;F;Scientifique;SeulAppartement;Remuneration;Difficile;Autre;4;10,3;101;26,8
25;F;Litteraire;SeulAppartement;Multi-sources;Correcte;Autre;3;12,8;102;25,7
25;G;Litteraire;Collocation;Remuneration;Difficile;Autre;2;13,9;102;28,9
25;G;Scientifique;Autre;Remuneration;Correcte;Au moins 1 etudes sup;5;9,2;103;25,9
25;F;Litteraire;Collocation;Remuneration;Correcte;Autre;3;12,3;104;21,3
25;G;Scientifique;Collocation;Famille;Confortable;Au moins 1 etudes sup;4;9,6;105;25,6
25;G;Autre;Autre;Multi-sources;Correcte;Au moins 1 etudes sup;3;11,7;106;24,5
25;F;Scientifique;ResidenceU;Remuneration;Difficile;Au moins 1 etudes sup;3;12,2;106;26,9
25;G;Scientifique;ResidenceU;Remuneration;Difficile;Autre;3;13,2;106;30,2
25;F;Litteraire;ResidenceU;Multi-sources;Correcte;Autre;3;11,9;107;22,4
25;F;Scientifique;SeulAppartement;Remuneration;Correcte;Autre;5;9,2;107;21,2
25;F;SciencePo;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;5;8,8;108;29,6
25;F;Autre;ResidenceU;Remuneration;Correcte;Autre;4;11,1;108;25,6
25;F;Scientifique;ResidenceU;Remuneration;Difficile;Autre;3;12,7;108;28,3
25;G;Litteraire;SeulAppartement;Remuneration;Difficile;Autre;3;12,9;108;25,1
25;F;Scientifique;Familial;Famille;Confortable;Au moins 1 etudes sup;6;6,6;109;30,4
25;F;Scientifique;Collocation;Remuneration;Correcte;Autre;6;6,9;109;35,9
25;F;Scientifique;ResidenceU;Remuneration;Correcte;Autre;3;11,9;109;23,5
25;G;Litteraire;SeulAppartement;Remuneration;Difficile;Autre;3;13,0;110;27,7
25;F;Scientifique;Collocation;Multi-sources;Correcte;Autre;5;8,8;111;27,4
25;G;Autre;Collocation;Famille;Correcte;Autre;3;11,8;113;28,6
25;G;Litteraire;Autre;Multi-sources;Correcte;Autre;2;14,6;113;27,9
25;F;Scientifique;Familial;Famille;Confortable;Au moins 1 etudes sup;6;5,8;114;22,0
25;F;Scientifique;Familial;Multi-sources;Confortable;Au moins 1 etudes sup;6;6,1;114;28,1
25;G;Litteraire;SeulAppartement;Multi-sources;Correcte;Autre;4;11,2;114;28,8
25;G;Scientifique;SeulAppartement;Multi-sources;Correcte;Autre;3;12,5;115;29,9
25;F;Scientifique;ResidenceU;Remuneration;Correcte;Autre;3;11,8;115;21,7
25;G;Scientifique;ResidenceU;Multi-sources;Correcte;Autre;3;12,0;116;21,2
25;G;Scientifique;Collocation;Remuneration;Difficile;Autre;2;13,7;116;32,8
25;G;Scientifique;Familial;Famille;Confortable;Au moins 1 etudes sup;6;5,9;117;31,6
25;F;Scientifique;Collocation;Famille;Confortable;Autre;4;9,8;117;29,1
25;F;Scientifique;ResidenceU;Remuneration;Correcte;Autre;3;12,6;117;27,8
25;F;Litteraire;Familial;Famille;Confortable;Au moins 1 etudes sup;6;6,2;118;27,1
25;G;SciencePo;Familial;Famille;Confortable;Au moins 1 etudes sup;5;7,5;118;28,1
25;F;Scientifique;ResidenceU;Multi-sources;Correcte;Au moins 1 etudes sup;4;9,9;118;27,9
25;G;Scientifique;ResidenceU;Multi-sources;Correcte;Autre;2;13,3;118;34,2
25;F;Litteraire;Familial;Famille;Confortable;Au moins 1 etudes sup;6;5,9;119;22,7
25;F;Scientifique;SeulAppartement;Famille;Confortable;Autre;4;10,3;120;27,6
25;F;SciencePo;Familial;Famille;Correcte;Autre;7;5,1;121;19,3
25;G;Litteraire;Collocation;Famille;Confortable;Au moins 1 etudes sup;4;10,8;125;27,4
25;G;Litteraire;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;4;10,6;126;29,0
25;F;Litteraire;Familial;Multi-sources;Correcte;Autre;5;7,4;126;22,5
25;G;Litteraire;ResidenceU;Multi-sources;Correcte;Autre;2;14,7;126;29,2
25;F;Litteraire;SeulAppartement;Famille;Confortable;Autre;4;10,2;127;23,8
25;F;Litteraire;Familial;Famille;Correcte;Autre;5;7,8;129;28,9
25;F;Scientifique;SeulAppartement;Remuneration;Difficile;Autre;3;11,5;129;22,9
25;F;Scientifique;Autre;Famille;Confortable;Au moins 1 etudes sup;5;7,9;130;28,0
25;F;Scientifique;ResidenceU;Remuneration;Difficile;Autre;3;12,9;132;24,4
25;F;Scientifique;Autre;Multi-sources;Correcte;Autre;4;10,1;134;22,0
25;F;SciencePo;Familial;Famille;Correcte;Autre;6;5,8;135;29,9
25;F;Litteraire;SeulAppartement;Famille;Confortable;Autre;3;11,5;137;34,4
25;G;Scientifique;SeulAppartement;Famille;Correcte;Autre;3;12,3;137;28,2
25;F;Autre;Familial;Multi-sources;Correcte;Autre;5;8,3;137;21,9
25;F;Scientifique;Autre;Remuneration;Difficile;Autre;3;11,4;137;29,9
25;F;Scientifique;Familial;Multi-sources;Correcte;Au moins 1 etudes sup;6;5,4;138;19,9
25;F;Scientifique;Familial;Multi-sources;Correcte;Au moins 1 etudes sup;6;6,4;138;26,4
25;F;Litteraire;Familial;Multi-sources;Correcte;Autre;5;7,5;138;25,5
25;G;SciencePo;Familial;Famille;Correcte;Autre;3;11,4;139;27,6
25;G;SciencePo;SeulAppartement;Famille;Correcte;Autre;3;12,1;140;34,1
