"Num_Acc","catu","grav","sexe","an_nais"
201800025892,2,4,1,1996
201800025892,1,1,1,1981
201800025892,1,1,1,1991
201800025893,1,1,1,1967
201800025893,2,4,2,1975
201800025893,2,4,2,2010
201800025893,1,4,1,1979
201800025893,2,1,2,2004
201800025893,2,1,1,2008
201800025894,1,3,1,1965
201800025895,3,3,1,1940
201800025896,1,1,2,1989
201800025896,3,4,2,1966
201800025897,1,1,2,1947
201800025897,3,4,2,2001
201800025898,1,4,2,1995
201800025898,2,1,2,1998
201800025899,1,4,1,1975
201800025899,1,1,1,1966
201800025900,1,1,2,1941
201800025900,2,4,2,1963
201800025900,1,1,1,1986
201800025901,1,4,2,1974
201800025901,1,1,2,1951
201800025902,1,4,1,1975
201800025902,1,1,1,1971
201800025902,1,1,2,1965
201800025903,1,3,1,1990
201800025904,1,4,2,1977
201800025904,1,1,1,1972
201800025905,1,4,2,1977
201800025905,1,1,1,1989
201800025906,1,3,1,2000
201800025906,2,3,1,2001
201800025907,1,1,1,1994
201800025907,2,1,1,1996
201800025907,3,3,2,2002
201800025908,1,1,1,1961
201800025908,3,4,2,1962
201800025909,1,3,2,1949
201800025910,1,4,2,1994
201800025910,1,1,2,1951
201800025911,1,1,1,1979
201800025911,1,3,1,1931
201800025912,1,4,1,1992
201800025912,2,1,1,2000
201800025912,1,4,1,1986
201800025912,2,4,2,1984
201800025913,1,4,1,1996
201800025914,1,1,1,1993
201800025914,1,2,1,2006
201800025915,1,3,1,1994
201800025916,1,3,1,2001
201800025917,1,3,1,2005
201800025918,1,3,1,1999
201800025918,2,2,1,1998
201800025919,1,4,1,1970
201800025920,1,1,1,1936
201800025920,1,2,1,1993
201800025921,1,4,1,1984
201800025922,1,4,1,2001
201800025922,1,1,2,1957
201800025923,1,4,1,2000
201800025924,1,4,1,1974
201800025924,2,1,2,2007
201800025924,1,1,2,1986
201800025925,1,4,1,1997
201800025925,1,1,2,1987
201800025926,1,1,1,1999
201800025926,2,4,2,2002
201800025926,2,4,1,2008
201800025926,1,1,1,1996
201800025927,1,4,1,1941
201800025927,2,4,1,1949
201800025928,1,4,1,1992
201800025928,1,1,1,1994
201800025929,1,1,2,1990
201800025929,3,3,2,2007
201800025930,1,4,1,1992
201800025930,1,1,2,1972
201800025931,1,4,1,2002
201800025932,1,1,1,1994
201800025932,1,4,1,1967
201800025932,1,4,2,1988
201800025933,1,4,1,1957
201800025934,1,3,1,1972
201800025934,2,3,1,2000
201800025934,1,4,2,1995
201800025935,1,1,1,1955
201800025935,1,3,1,1969
201800025936,1,3,1,1924
201800025936,1,1,2,1959
201800025937,1,2,2,1946
201800025938,1,1,1,1995
201800025938,3,3,2,2006
201800025938,1,1,1,1985
201800025939,1,1,1,1996
201800025939,2,1,1,1998
201800025939,1,4,2,1987
201800025939,2,4,2,2014
201800025940,1,1,1,1948
201800025940,1,2,1,1990
201800025941,1,1,2,1980
201800025941,1,3,1,1992
201800025942,1,3,1,1994
201800025942,1,1,1,1997
201800025942,2,1,1,2001
201800025943,1,1,1,1967
201800025943,1,3,1,1993
201800025944,1,1,1,1927
201800025944,3,4,1,1946
201800025945,1,1,1,1960
201800025945,3,3,2,1953
201800025946,1,4,1,1992
201800025946,1,1,1,1973
201800025947,1,4,2,1985
201800025948,1,1,1,1959
201800025948,3,3,1,2000
201800025949,1,1,2,1986
201800025949,1,4,1,1988
201800025949,2,4,2,2018
201800025950,1,4,2,2003
201800025950,2,4,2,2000
201800025951,1,1,1,1961
201800025951,3,4,1,1999
201800025952,1,4,1,1994
201800025953,1,4,2,1996
201800025954,1,1,1,1973
201800025954,3,4,2,1928
201800025955,1,4,2,1983
201800025955,1,4,2,1994
201800025956,1,4,2,1982
201800025956,1,1,2,1971
201800025957,1,4,1,1990
201800025957,1,1,2,1968
201800025958,1,4,1,1996
201800025958,1,1,1,1988
201800025959,1,3,2,1972
201800025960,1,1,1,1964
201800025960,3,4,2,1971
201800025961,1,3,2,1950
201800025961,1,1,1,1943
201800025961,1,4,1,1977
201800025962,1,3,2,1992
201800025963,1,1,1,1971
201800025963,1,4,1,1988
201800025964,1,4,2,1988
201800025964,1,1,1,1983
201800025964,2,1,1,2009
201800025964,1,1,1,1973
201800025965,1,1,1,1982
201800025965,3,3,1,1937
201800025965,3,3,2,1942
201800025966,1,1,1,1992
201800025966,1,1,1,1950
201800025966,2,4,1,2006
201800025966,2,4,1,2008
201800025966,1,4,2,1979
201800025967,1,4,1,1947
201800025967,1,1,2,1946
201800025968,1,1,1,1939
201800025968,1,4,2,2001
201800025969,1,1,1,1935
201800025969,1,4,2,1963
201800025970,1,1,2,1970
201800025970,3,4,2,2011
201800025971,1,1,1,1977
201800025971,1,4,2,1996
201800025972,1,4,1,1994
201800025973,1,1,1,1997
201800025973,1,4,1,1986
201800025973,2,3,2,1989
201800025974,1,1,1,1964
201800025974,3,4,2,1969
201800025975,1,1,1,1964
201800025975,3,4,1,1978
201800025976,1,4,1,1944
201800025976,2,4,2,1944
201800025976,1,4,2,1996
201800025976,1,1,2,1958
201800025976,1,1,1,1971
201800025977,1,1,2,1970
201800025977,2,1,1,1970
201800025977,1,4,1,1927
201800025978,1,1,2,1993
201800025978,3,4,1,1938
201800025979,3,4,2,1969
201800025980,1,1,1,1965
201800025980,1,1,2,1985
201800025980,3,4,1,1983
201800025981,1,1,2,1991
201800025981,1,4,2,1991
201800025982,1,3,1,2002
201800025982,1,1,2,1963
201800025983,1,4,1,1996
201800025983,2,1,1,1997
201800025984,1,1,1,1957
201800025984,1,3,1,2001
201800025985,1,1,1,1965
201800025985,3,4,2,2014
201800025986,1,1,1,1939
201800025986,3,4,2,1949
201800025987,1,4,1,1976
201800025987,2,4,1,2009
201800025987,1,4,1,1959
201800025988,1,1,2,1989
201800025988,2,4,2,2012
201800025988,1,1,1,1972
201800025989,1,4,1,1968
201800025990,1,4,1,1995
201800025990,1,1,1,1987
201800025991,1,1,1,1934
201800025991,1,1,2,1974
201800025991,2,4,2,1998
201800025992,1,4,1,1984
201800025992,1,4,1,1964
201800025993,1,1,1,1995
201800025993,1,4,2,1970
201800025994,1,4,1,1974
201800025994,2,4,2,1972
201800025994,1,3,2,1979
201800025994,1,1,1,1991
201800025994,1,4,1,1990
201800025994,1,4,1,1996
201800025995,1,1,1,1961
201800025995,1,1,1,1989
201800025995,2,4,1,1936
201800025995,2,3,2,1957
201800025996,1,1,2,1967
201800025996,1,1,1,1988
201800025996,2,3,2,1991
201800025997,1,4,1,1995
201800025997,2,4,1,1991
201800025997,1,1,1,1960
201800025997,2,1,2,1968
201800025997,1,1,2,1973
201800025998,1,4,1,1950
201800025998,1,3,1,1999
201800025999,1,4,2,1930
201800026000,1,1,2,1937
201800026000,3,3,2,1937
201800026001,1,1,1,1962
201800026001,1,4,1,1930
201800026002,1,3,1,1977
201800026002,1,1,2,1964
201800026003,1,1,2,1988
201800026003,3,4,2,2004
201800026004,1,1,1,1947
201800026004,1,4,1,1997
201800026005,1,3,1,2001
201800026005,1,1,2,1982
201800026006,1,1,1,1963
201800026006,3,4,1,1959
201800026007,1,1,2,1973
201800026007,1,4,1,1999
201800026008,1,3,1,1993
201800026009,1,1,2,1960
201800026009,3,4,2,1930
201800026010,1,1,1,1994
201800026010,1,4,1,1971
201800026011,1,4,1,1982
201800026011,2,4,1,1992
201800026011,2,4,1,1991
201800026011,1,3,1,1934
201800026012,1,4,1,2001
201800026012,1,1,1,1968
201800026013,3,3,1,2000
201800026014,1,3,1,1945
201800026014,1,1,2,1984
201800026015,1,1,2,1988
201800026015,1,1,1,1971
201800026015,2,1,1,1985
201800026015,2,1,2,2001
201800026015,2,4,2,1990
201800026016,1,1,1,1939
201800026016,3,3,2,1959
201800026017,1,1,1,1987
201800026017,3,4,1,1930
201800026018,1,3,1,1999
201800026019,1,4,1,1996
201800026019,1,1,1,1939
201800026020,3,4,1,1987
201800026021,1,1,1,1970
201800026021,1,1,2,1969
201800026021,1,4,2,1975
201800026021,2,4,2,1972
201800026022,1,4,1,1987
201800026022,1,1,1,1990
201800026023,1,4,2,1948
201800026023,1,1,2,1989
201800026024,1,1,1,1978
201800026024,3,3,1,2013
201800026025,2,4,1,1987
201800026025,2,4,2,1998
201800026026,1,1,1,1947
201800026026,1,4,1,2000
201800026027,1,1,1,1947
201800026027,1,4,2,2001
201800026027,3,4,1,1979
201800026028,1,4,1,1962
201800026028,1,1,1,1980
201800026029,1,1,1,1929
201800026029,1,4,1,1968
201800026030,1,1,1,1973
201800026030,1,4,1,2001
201800026031,1,4,2,1985
201800026031,1,1,1,1993
201800026032,1,1,1,1989
201800026032,2,4,2,1994
201800026032,1,1,1,1969
201800026033,1,3,1,2002
201800026033,1,1,2,1992
201800026034,1,1,1,1938
201800026034,3,4,1,1933
201800026035,1,1,1,1961
201800026035,1,1,1,1996
201800026035,1,4,2,1959
201800026035,2,4,1,1991
201800026035,1,4,1,1972
201800026036,1,3,1,1997
201800026037,1,4,1,1971
201800026037,1,4,1,1978
201800026038,1,4,2,1993
201800026038,1,1,1,1996
201800026039,1,1,1,1950
201800026039,3,4,1,2013
201800026040,1,1,2,1964
201800026040,1,1,1,1996
201800026040,2,4,2,2000
201800026040,2,1,1,1995
201800026041,1,1,2,1946
201800026041,1,3,1,2001
201800026042,1,1,1,1998
201800026042,2,3,1,2005
201800026043,1,1,1,1966
201800026043,3,4,1,1939
201800026044,1,1,1,1993
201800026044,1,1,1,1971
201800026044,2,4,2,2010
201800026045,1,4,1,1974
201800026045,1,1,1,1979
201800026046,1,1,2,1983
201800026046,3,3,1,2006
201800026047,1,4,1,1997
201800026047,1,1,1,1944
201800026048,1,1,1,1960
201800026048,1,4,1,1967
201800026049,1,3,1,1980
201800026049,1,3,1,2000
201800026050,1,1,2,1999
201800026050,2,4,2,1999
201800026050,2,4,1,1995
201800026050,1,1,1,1975
201800026051,1,1,1,1988
201800026051,2,4,1,1975
201800026052,1,1,2,1980
201800026052,1,4,1,1941
201800026053,1,1,1,1984
201800026053,2,1,1,1996
201800026053,1,2,2,1970
201800026054,1,1,2,1996
201800026054,1,1,1,1951
201800026054,1,1,1,1936
201800026054,2,4,2,1930
201800026054,1,1,1,1996
201800026055,1,4,1,1943
201800026055,2,4,2,1943
201800026055,1,4,1,1999
201800026056,1,4,1,1975
201800026056,1,1,1,1998
201800026057,1,1,1,1972
201800026057,1,4,1,1992
201800026058,1,1,1,1968
201800026058,1,4,2,1985
201800026059,1,4,2,1934
201800026059,2,4,1,1931
201800026059,1,1,2,1962
201800026060,1,1,2,1978
201800026060,1,4,1,2002
201800026061,1,1,1,1969
201800026061,3,4,1,2001
201800026062,1,1,1,1983
201800026062,2,1,1,1981
201800026062,1,2,2,1990
201800026063,1,1,1,1965
201800026063,3,4,2,1974
201800026064,1,1,1,1986
201800026064,2,3,1,1973
201800026064,2,1,1,1973
201800026064,1,1,1,1964
201800026065,1,4,1,1995
201800026066,1,4,2,1962
201800026066,1,1,1,1962
201800026067,1,1,1,1996
201800026067,2,3,1,1996
201800026068,1,1,1,1957
201800026068,1,3,1,1958
201800026068,1,4,2,1986
201800026068,2,4,2,2007
201800026068,2,4,1,2014
201800026068,2,4,1,2009
201800026069,1,1,2,1999
201800026069,3,3,2,1956
201800026070,2,3,1,2000
201800026070,1,1,2,1979
201800026071,1,4,1,1968
201800026072,1,4,2,1976
201800026072,2,4,1,2003
201800026072,1,1,1,1983
201800026073,1,1,1,1972
201800026073,3,3,1,1987
201800026074,1,1,1,1955
201800026074,3,3,2,1924
201800026075,1,4,1,1998
201800026075,1,1,1,1996
201800026076,1,4,2,1995
201800026076,1,4,2,1986
201800026077,1,4,1,1947
201800026077,2,3,1,1964
201800026078,1,1,2,1962
201800026078,3,3,1,2010
201800026079,1,1,2,1948
201800026079,3,3,2,1932
201800026080,1,1,1,1994
201800026080,3,3,1,2005
201800026081,1,1,1,1982
201800026081,3,3,2,1936
201800026082,1,4,1,1980
201800026083,1,4,1,1960
201800026083,2,4,2,1959
201800026083,1,1,1,1994
201800026083,2,1,1,1998
201800026083,2,1,2,1997
201800026083,2,1,2,2001
201800026084,1,4,1,1991
201800026085,1,1,1,1952
201800026085,1,1,1,1995
201800026085,2,4,1,1992
201800026086,1,1,1,1982
201800026086,1,4,1,1967
201800026087,1,1,2,1981
201800026087,3,3,2,2010
201800026088,1,1,1,1987
201800026088,3,3,1,2014
201800026089,3,4,1,2002
201800026090,1,1,1,1980
201800026090,1,4,1,1997
201800026091,1,1,1,1977
201800026091,3,4,1,1944
201800026092,1,4,1,1982
201800026092,1,3,1,1947
201800026093,1,1,1,1988
201800026093,1,3,1,1962
201800026093,2,4,2,1971
201800026094,1,1,1,1984
201800026094,1,4,1,1933
201800026095,1,1,1,1943
201800026095,1,4,2,1991
201800026096,1,4,1,1999
201800026096,1,1,1,1999
201800026097,1,4,2,1966
201800026097,1,1,2,1998
201800026098,1,4,1,1960
201800026099,3,4,1,1969
201800026100,1,1,1,1994
201800026100,3,3,1,1985
201800026101,1,4,1,1975
201800026101,1,1,1,1997
201800026102,1,1,1,1997
201800026102,1,4,1,1966
201800026103,1,4,1,1943
201800026103,1,1,2,1993
201800026104,1,1,1,1998
201800026104,1,1,2,2001
201800026104,2,1,1,1988
201800026104,1,1,2,1961
201800026104,1,4,2,1999
201800026105,3,3,1,1963
201800026106,1,1,1,1996
201800026106,1,4,2,1967
201800026107,1,4,1,1976
201800026108,1,4,1,1996
201800026108,1,1,1,1995
201800026109,1,4,2,1987
201800026109,1,1,1,1944
201800026110,1,4,2,1951
201800026111,1,1,1,1956
201800026111,3,3,2,2014
201800026112,1,1,1,1959
201800026112,3,4,1,2010
201800026113,1,1,2,1998
201800026113,3,4,2,1929
201800026114,1,1,1,1975
201800026114,1,3,1,1995
201800026115,1,4,1,1991
201800026115,1,4,1,1984
201800026115,1,1,1,1993
201800026116,1,4,2,1980
201800026116,1,1,2,1992
201800026116,1,4,1,1981
201800026116,1,1,1,1999
201800026117,1,1,1,1956
201800026117,3,3,2,1931
201800026118,1,1,1,1997
201800026118,3,4,2,1951
201800026119,1,1,1,1994
201800026119,3,3,2,1952
201800026119,3,4,2,2009
201800026120,1,3,1,1970
201800026121,1,4,2,1974
201800026121,1,1,1,1963
201800026122,1,1,2,1996
201800026122,1,3,1,1951
201800026123,1,1,1,1985
201800026123,1,4,1,1959
201800026123,2,3,2,1962
201800026124,1,1,1,1971
201800026124,3,4,2,2010
201800026125,1,4,1,1985
201800026125,1,4,2,1978
201800026126,1,1,2,1997
201800026126,1,4,1,1961
201800026127,1,4,1,1975
201800026128,1,1,1,1953
201800026128,3,3,1,1922
201800026129,1,1,1,1996
201800026129,1,4,1,1992
201800026130,1,4,1,1965
201800026130,1,1,2,1975
201800026131,1,4,1,1997
201800026132,1,4,1,1976
201800026132,1,1,1,1996
201800026133,1,4,1,2001
201800026133,1,1,1,2000
201800026134,1,1,2,1998
201800026134,3,4,2,1946
201800026135,1,3,1,1958
201800026135,1,4,1,1999
201800026136,1,1,1,1977
201800026136,3,4,2,1993
201800026136,3,3,2,2013
201800026136,3,4,1,2015
201800026137,1,1,2,1951
201800026137,1,4,1,1971
201800026138,1,4,1,1965
201800026138,1,1,1,1991
201800026139,1,1,1,1973
201800026139,2,4,1,1957
201800026139,2,4,1,1957
201800026140,1,4,1,1990
201800026140,1,4,1,1987
201800026141,1,4,1,1999
201800026141,1,3,1,1974
201800026142,1,4,2,1986
201800026142,1,3,2,1983
201800026143,1,4,1,1980
201800026143,1,1,1,1997
201800026144,1,3,1,1960
201800026145,1,1,1,1968
201800026145,3,4,1,1997
201800026146,1,1,1,1982
201800026146,3,4,2,1926
201800026147,1,1,2,1956
201800026147,1,3,2,1999
201800026147,2,4,1,1999
201800026148,1,4,1,2000
201800026148,3,4,2,1935
201800026149,1,4,2,1993
201800026149,3,3,2,1963
201800026149,3,4,2,2015
201800026150,1,1,1,1982
201800026150,3,4,2,2001
201800026151,1,1,2,1944
201800026151,3,4,2,1940
201800026152,1,1,2,1996
201800026152,3,4,1,1980
201800026153,1,1,2,1991
201800026153,1,4,1,1971
201800026154,1,1,1,1973
201800026154,1,4,1,1997
201800026155,1,4,1,1993
201800026155,1,4,1,1997
201800026155,2,4,2,1979
201800026155,2,4,1,1976
201800026155,2,4,2,1945
201800026156,1,1,1,1993
201800026156,3,3,2,1944
201800026157,1,4,1,1989
201800026157,2,3,2,1996
201800026158,1,1,1,1994
201800026158,1,3,1,1969
201800026159,1,2,1,1962
201800026160,1,1,1,1984
201800026160,3,2,1,1959
201800026161,1,4,1,1963
201800026161,1,1,1,1987
201800026162,1,1,1,1974
201800026162,3,2,1,1930
201800026163,1,1,2,1975
201800026163,3,3,2,1977
201800026164,1,1,1,1995
201800026164,1,4,1,1972
201800026165,1,1,1,1969
201800026165,3,3,2,1997
201800026165,3,3,1,2016
201800026166,1,1,1,1989
201800026166,1,4,1,1996
201800026167,1,4,1,1986
201800026167,1,4,1,1990
201800026168,1,4,1,2001
201800026169,1,4,2,1998
201800026169,1,1,2,1970
201800026169,1,1,2,1995
201800026170,1,1,1,1992
201800026170,1,4,2,1951
201800026171,1,1,2,1959
201800026171,3,3,1,1931
201800026172,1,3,1,2002
201800026172,1,1,1,1934
201800026173,1,1,2,1952
201800026173,3,4,1,1936
201800026174,1,1,1,1992
201800026174,3,3,2,1960
201800026175,1,4,1,1993
201800026175,1,1,1,2000
201800026176,1,1,1,1973
201800026176,1,4,1,1997
201800026177,1,4,2,1983
201800026177,1,1,1,1991
201800026178,1,1,2,1969
201800026178,3,3,2,1937
201800026179,1,1,1,1935
201800026179,3,4,1,1933
201800026180,1,1,1,1973
201800026180,1,3,1,2004
201800026181,1,1,1,1995
201800026181,1,3,1,1962
201800026182,1,1,1,1945
201800026182,3,4,2,1948
201800026183,1,1,2,1929
201800026183,3,3,1,1928
201800026184,1,3,1,1971
201800026184,1,1,1,1997
201800026185,1,1,2,1983
201800026185,3,4,1,2003
201800026186,1,4,2,1998
201800026186,1,1,1,1952
201800026187,1,3,1,1996
201800026187,1,1,1,1950
201800026188,1,4,2,1987
201800026188,1,1,1,1968
201800026189,1,4,1,1994
201800026189,2,1,1,1992
201800026189,1,1,1,1988
201800026190,1,1,1,1988
201800026190,3,4,1,1974
201800026191,1,1,2,1977
201800026191,1,4,1,2000
201800026192,1,1,1,1959
201800026192,1,1,1,1959
201800026192,2,4,2,1982
201800026193,1,1,1,1997
201800026193,3,3,1,1972
201800026194,1,1,1,1973
201800026194,1,4,1,1991
201800026195,1,4,1,1993
201800026196,1,1,1,1963
201800026196,1,1,2,1982
201800026196,2,4,2,1985
201800026197,1,3,1,1986
201800026197,1,1,2,1972
201800026198,1,1,1,1996
201800026198,1,2,1,1968
201800026199,1,1,2,1972
201800026199,1,4,1,1999
201800026200,1,1,1,1955
201800026200,1,3,1,2000
201800026201,1,1,1,1990
201800026201,1,4,1,1966
201800026201,1,3,2,1966
201800026201,1,1,1,1987
201800026202,1,1,2,1973
201800026202,1,3,2,1973
201800026203,1,4,2,1991
201800026203,1,4,1,1994
201800026204,1,1,1,1997
201800026204,1,1,1,1996
201800026204,1,3,2,1994
201800026205,1,1,1,1951
201800026205,3,3,1,2006
201800026206,1,4,1,1955
201800026206,1,4,1,1962
201800026206,2,4,2,1965
201800026207,1,4,1,1988
201800026207,2,1,2,1992
201800026207,2,1,2,2016
201800026207,1,1,2,1990
201800026208,1,4,1,1989
201800026208,2,4,2,1991
201800026208,1,1,1,1988
201800026209,1,1,2,1964
201800026209,3,4,1,1985
201800026210,1,1,1,1959
201800026210,3,3,1,1955
201800026211,3,4,1,1950
201800026212,1,2,2,1942
201800026213,1,1,1,1978
201800026213,2,1,1,2013
201800026213,2,1,2,2015
201800026213,3,3,2,1946
201800026214,1,1,1,2003
201800026214,3,4,2,1986
201800026215,1,3,1,1963
201800026215,1,1,2,1988
201800026216,1,1,1,1999
201800026216,3,3,2,1951
201800026217,1,1,1,1973
201800026217,1,4,1,1988
201800026218,1,1,1,1981
201800026218,1,4,1,2001
201800026219,1,1,2,1935
201800026219,3,3,2,1960
201800026220,1,1,1,1998
201800026220,1,4,2,1971
201800026221,1,4,1,2000
201800026221,3,3,1,1929
201800026222,1,4,1,2002
201800026222,1,1,1,1979
201800026223,1,1,1,1943
201800026223,3,4,1,1971
201800026223,3,4,2,2009
201800026224,1,3,1,2001
201800026224,1,1,1,1998
201800026225,1,4,1,1998
201800026226,1,1,1,1999
201800026226,1,4,1,1962
201800026227,1,4,1,1955
201800026228,1,1,2,1944
201800026228,1,3,1,1968
201800026229,1,4,1,1965
201800026229,1,3,2,1989
201800026230,1,1,2,1933
201800026230,3,3,2,1962
201800026231,1,1,1,2003
201800026231,3,4,1,2006
201800026232,1,1,1,1990
201800026232,3,3,1,1925
201800026233,1,4,1,1993
201800026233,1,4,2,1958
201800026233,2,4,1,1986
201800026234,1,4,1,1999
201800026234,1,4,2,1993
201800026235,1,1,2,1950
201800026235,3,2,2,1961
201800026236,1,4,1,2003
201800026236,1,1,2,1953
201800026237,1,1,2,1993
201800026237,2,4,2,1994
201800026237,3,3,1,1963
201800026237,3,3,1,1970
201800026237,3,4,1,1975
201800026237,3,4,2,1976
201800026237,3,4,1,1977
201800026237,3,3,1,1991
201800026237,3,4,1,1992
201800026238,1,1,2,1969
201800026238,3,3,1,1944
201800026239,1,3,1,1938
201800026239,1,1,1,1937
201800026240,1,1,1,1984
201800026240,1,3,1,1954
201800026241,1,3,1,1970
201800026241,1,1,2,1950
201800026242,1,3,1,1949
201800026242,1,1,2,1991
201800026243,1,1,1,1973
201800026243,1,4,1,1975
201800026243,2,4,2,1974
201800026244,1,2,1,1989
201800026244,2,3,1,1991
201800026244,2,4,1,1987
201800026244,2,2,1,1990
201800026245,1,3,2,1936
201800026246,1,3,1,1922
201800026246,1,1,1,1994
201800026247,1,1,1,1992
201800026247,2,1,2,1992
201800026247,2,1,1,1991
201800026247,3,3,1,1995
201800026248,1,4,2,1956
201800026248,1,1,1,1993
201800026249,1,1,1,1987
201800026249,1,4,2,1955
201800026250,1,1,1,1951
201800026250,3,3,1,1939
201800026250,3,3,2,1941
201800026251,1,3,1,1950
201800026251,1,1,1,1986
201800026252,1,1,2,1997
201800026252,3,4,2,1958
201800026253,1,1,2,1935
201800026253,3,4,2,1957
201800026254,1,1,2,1967
201800026254,3,3,2,1948
201800026255,1,1,1,1936
201800026255,1,3,2,1963
201800026256,1,3,1,1981
201800026256,1,1,1,1980
201800026256,2,4,1,1991
201800026257,1,1,1,1943
201800026257,1,4,2,1993
201800026258,1,1,1,1991
201800026258,1,3,1,1975
201800026259,3,3,2,1976
201800026260,1,1,1,1988
201800026260,2,4,2,1985
201800026260,2,4,2,1996
201800026260,2,1,1,2017
201800026260,2,1,2,2007
201800026261,1,4,2,1995
201800026262,1,1,2,1945
201800026262,3,3,1,1975
201800026262,3,4,2,1980
201800026262,3,4,1,2014
201800026263,1,4,1,1960
201800026263,1,4,2,1991
201800026263,2,4,2,1982
201800026263,2,4,1,2015
201800026264,1,1,2,1958
201800026264,3,4,2,2000
201800026265,1,1,2,1994
201800026265,3,4,2,1931
201800026266,1,1,2,1971
201800026266,3,4,1,1999
201800026267,1,4,1,1936
201800026267,1,4,2,2012
201800026268,1,4,1,1998
201800026268,1,4,1,1988
201800026268,2,4,1,1988
201800026269,1,1,1,1986
201800026269,1,4,1,1984
201800026270,1,1,1,1990
201800026270,3,4,2,1983
201800026270,3,4,2,2017
201800026271,1,4,1,1994
201800026271,1,4,1,1973
201800026272,1,1,2,1959
201800026272,3,4,2,2004
201800026273,1,1,1,1991
201800026273,1,1,1,1996
201800026273,2,4,1,1998
201800026273,2,4,2,2002
201800026273,2,1,1,2000
201800026274,1,1,2,1995
201800026274,3,4,2,1954
201800026275,1,1,1,1998
201800026275,1,1,1,1968
201800026275,2,4,2,1980
201800026275,2,1,2,1975
201800026275,2,4,2,1984
201800026276,1,4,2,1985
201800026277,1,1,1,1973
201800026277,1,1,1,1997
201800026277,2,4,2,1998
201800026277,2,4,2,1998
201800026277,1,1,1,1983
201800026278,1,4,1,1957
201800026278,1,1,1,1975
201800026278,2,1,1,2005
201800026278,2,1,2,2002
201800026278,1,1,1,1988
201800026279,1,1,1,1986
201800026279,3,4,2,1959
201800026280,1,4,1,1989
201800026281,1,4,1,2001
201800026281,1,1,2,1992
201800026281,1,1,2,1986
201800026282,1,1,1,1989
201800026282,3,4,1,2005
201800026283,1,1,1,1968
201800026283,3,4,2,1933
201800026284,1,1,1,1996
201800026284,3,4,1,2004
201800026285,1,4,1,1992
201800026285,2,1,1,1981
201800026285,2,4,1,1990
201800026286,1,4,1,1993
201800026286,1,1,1,2000
201800026287,1,1,1,1996
201800026287,1,1,1,2000
201800026287,2,4,2,1966
201800026288,1,3,1,1992
201800026288,1,1,1,1975
201800026289,1,1,1,1994
201800026289,1,4,1,1997
201800026290,1,1,1,1974
201800026290,2,1,1,2007
201800026290,1,1,1,1986
201800026290,1,4,1,1991
201800026290,2,4,2,1990
201800026291,1,4,2,1978
201800026292,3,4,1,1971
201800026293,1,4,2,1981
201800026294,1,4,1,1989
201800026295,1,1,1,1979
201800026295,3,4,2,1985
201800026295,3,4,1,2012
201800026296,1,1,1,2001
201800026296,2,4,2,2001
201800026296,1,1,1,1981
201800026297,1,3,1,1959
201800026297,1,1,1,1984
201800026298,1,1,2,1984
201800026298,3,4,2,1956
201800026299,1,4,1,1989
201800026299,2,4,2,1992
201800026300,1,1,1,1979
201800026300,3,4,1,1978
201800026301,1,4,1,1991
201800026301,2,4,2,1990
201800026301,2,4,2,2015
201800026301,2,4,1,2011
201800026301,2,4,2,2017
201800026302,3,4,1,1992
201800026303,1,4,1,1986
201800026303,1,4,1,1966
201800026304,1,1,1,1999
201800026304,3,3,1,1945
201800026305,1,4,1,1986
201800026306,1,1,1,1962
201800026306,3,4,2,1962
201800026307,1,4,2,1985
201800026308,1,3,1,1993
201800026309,1,1,1,1992
201800026309,3,3,1,1981
201800026310,1,1,1,1980
201800026310,1,4,1,1956
201800026310,2,4,2,1943
201800026310,2,4,2,1960
201800026310,1,1,1,1960
201800026311,1,1,2,1983
201800026311,1,3,1,1976
201800026311,2,3,1,1975
201800026311,2,3,1,1968
201800026311,1,3,1,1971
201800026312,1,3,1,1988
201800026313,1,1,1,1964
201800026313,3,3,2,2000
201800026314,1,4,2,1979
201800026314,2,4,1,2008
201800026314,1,1,1,1995
201800026315,1,1,2,1997
201800026315,3,3,2,2004
201800026316,1,1,1,1965
201800026316,3,3,1,1926
201800026317,1,1,2,1961
201800026317,3,3,2,2005
201800026318,1,1,2,1997
201800026318,2,3,2,1997
201800026318,2,3,2,1997
201800026318,2,3,1,2016
201800026319,1,1,1,1961
201800026319,1,3,2,1961
201800026320,1,1,1,1980
201800026320,1,4,2,1978
201800026320,2,1,2,2014
201800026321,1,1,1,NA
201800026321,1,4,1,1994
201800026321,1,3,1,1968
201800026322,1,1,1,1938
201800026322,3,3,1,1998
201800026323,1,1,1,1989
201800026323,2,1,2,1989
201800026323,1,3,1,1977
201800026324,1,1,2,1998
201800026324,3,3,1,1946
201800026325,1,1,1,1988
201800026325,2,1,1,1978
201800026325,1,3,1,1958
201800026326,1,3,1,1981
201800026327,1,1,1,1981
201800026327,1,1,1,1992
201800026327,1,1,2,1964
201800026327,1,4,2,1969
201800026328,1,4,2,1976
201800026328,1,1,1,1932
201800026329,1,1,2,1992
201800026329,3,3,1,1971
201800026330,1,1,1,1980
201800026330,1,3,1,1973
201800026331,1,4,2,1996
201800026331,1,1,1,1979
201800026332,1,4,2,1987
201800026332,1,1,1,1960
201800026333,1,1,1,1996
201800026333,3,3,1,2015
201800026334,1,3,1,1998
201800026335,1,1,1,1966
